# K photoionisation cross section
# Alan Heays 2020-09-10
# Reference: sandner1981,zatsarinny2010
# wavelength: Wavelength (nm)
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  74.8000000       1.43226e-19       1.43226e-19
  74.9000000       1.43400e-19       1.43400e-19
  75.0000000       1.43574e-19       1.43574e-19
  75.1000000       1.43749e-19       1.43749e-19
  75.2000000       1.43923e-19       1.43923e-19
  75.3000000       1.44097e-19       1.44097e-19
  75.4000000       1.44272e-19       1.44272e-19
  75.5000000       1.44446e-19       1.44446e-19
  75.6000000       1.44620e-19       1.44620e-19
  75.7000000       1.44794e-19       1.44794e-19
  75.8000000       1.44969e-19       1.44969e-19
  75.9000000       1.45143e-19       1.45143e-19
  76.0000000       1.45317e-19       1.45317e-19
  76.1000000       1.45492e-19       1.45492e-19
  76.2000000       1.45666e-19       1.45666e-19
  76.3000000       1.45840e-19       1.45840e-19
  76.4000000       1.46015e-19       1.46015e-19
  76.5000000       1.46189e-19       1.46189e-19
  76.6000000       1.46363e-19       1.46363e-19
  76.7000000       1.46537e-19       1.46537e-19
  76.8000000       1.46712e-19       1.46712e-19
  76.9000000       1.46886e-19       1.46886e-19
  77.0000000       1.47060e-19       1.47060e-19
  77.1000000       1.47235e-19       1.47235e-19
  77.2000000       1.47409e-19       1.47409e-19
  77.3000000       1.47583e-19       1.47583e-19
  77.4000000       1.47757e-19       1.47757e-19
  77.5000000       1.47932e-19       1.47932e-19
  77.6000000       1.48106e-19       1.48106e-19
  77.7000000       1.48280e-19       1.48280e-19
  77.8000000       1.48455e-19       1.48455e-19
  77.9000000       1.48629e-19       1.48629e-19
  78.0000000       1.48803e-19       1.48803e-19
  78.1000000       1.48978e-19       1.48978e-19
  78.2000000       1.49152e-19       1.49152e-19
  78.3000000       1.49326e-19       1.49326e-19
  78.4000000       1.49500e-19       1.49500e-19
  78.5000000       1.49675e-19       1.49675e-19
  78.6000000       1.49849e-19       1.49849e-19
  78.7000000       1.50023e-19       1.50023e-19
  78.8000000       1.50198e-19       1.50198e-19
  78.9000000       1.50372e-19       1.50372e-19
  79.0000000       1.50546e-19       1.50546e-19
  79.1000000       1.50721e-19       1.50721e-19
  79.2000000       1.50895e-19       1.50895e-19
  79.3000000       1.51069e-19       1.51069e-19
  79.4000000       1.51243e-19       1.51243e-19
  79.5000000       1.51418e-19       1.51418e-19
  79.6000000       1.51592e-19       1.51592e-19
  79.7000000       1.51766e-19       1.51766e-19
  79.8000000       1.51941e-19       1.51941e-19
  79.9000000       1.52115e-19       1.52115e-19
  80.0000000       1.52289e-19       1.52289e-19
  80.1000000       1.52464e-19       1.52464e-19
  80.2000000       1.52638e-19       1.52638e-19
  80.3000000       1.52812e-19       1.52812e-19
  80.4000000       1.52986e-19       1.52986e-19
  80.5000000       1.53161e-19       1.53161e-19
  80.6000000       1.53335e-19       1.53335e-19
  80.7000000       1.53509e-19       1.53509e-19
  80.8000000       1.53684e-19       1.53684e-19
  80.9000000       1.53858e-19       1.53858e-19
