# Cross sections for Ni
# Converted from earlier Leiden database cross sections by Alan Heays 2016-02-24
# Photoionisation source: Ni  PHOTOIONIZATION
# Lines represented with lorentzian of width 0.0005 nm FWHM
# wavelength: (nm)
# photoabsorption:    cross section (cm2)
# photoionisation:    cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
 114.1000000       2.39991e-19       2.39991e-19
 114.2000000       2.40952e-19       2.40952e-19
 114.3000000       2.41912e-19       2.41912e-19
 114.4000000       2.42873e-19       2.42873e-19
 114.5000000       2.43833e-19       2.43833e-19
 114.6000000       2.44794e-19       2.44794e-19
 114.7000000       2.45755e-19       2.45755e-19
 114.8000000       2.46715e-19       2.46715e-19
 114.9000000       2.47676e-19       2.47676e-19
 115.0000000       2.48637e-19       2.48637e-19
 115.1000000       2.49597e-19       2.49597e-19
 115.2000000       2.50558e-19       2.50558e-19
 115.3000000       2.51519e-19       2.51519e-19
 115.4000000       2.52479e-19       2.52479e-19
 115.5000000       2.53440e-19       2.53440e-19
 115.6000000       2.54401e-19       2.54401e-19
 115.7000000       2.55361e-19       2.55361e-19
 115.8000000       2.56322e-19       2.56322e-19
 115.9000000       2.57283e-19       2.57283e-19
 116.0000000       2.58243e-19       2.58243e-19
 116.1000000       2.59204e-19       2.59204e-19
 116.2000000       2.60165e-19       2.60165e-19
 116.3000000       2.61125e-19       2.61125e-19
 116.4000000       2.62086e-19       2.62086e-19
 116.5000000       2.63047e-19       2.63047e-19
 116.6000000       2.64007e-19       2.64007e-19
 116.7000000       2.64968e-19       2.64968e-19
 116.8000000       2.65929e-19       2.65929e-19
 116.9000000       2.66889e-19       2.66889e-19
 117.0000000       2.67850e-19       2.67850e-19
 117.1000000       2.68811e-19       2.68811e-19
 117.2000000       2.69771e-19       2.69771e-19
 117.3000000       2.70732e-19       2.70732e-19
 117.4000000       2.71693e-19       2.71693e-19
 117.5000000       2.72653e-19       2.72653e-19
 117.6000000       2.73614e-19       2.73614e-19
 117.7000000       2.74575e-19       2.74575e-19
 117.8000000       2.75535e-19       2.75535e-19
 117.9000000       2.76496e-19       2.76496e-19
 118.0000000       2.77457e-19       2.77457e-19
 118.1000000       2.78417e-19       2.78417e-19
 118.2000000       2.79378e-19       2.79378e-19
 118.3000000       2.80339e-19       2.80339e-19
 118.4000000       2.81299e-19       2.81299e-19
 118.5000000       2.82260e-19       2.82260e-19
 118.6000000       2.83220e-19       2.83220e-19
 118.7000000       2.84181e-19       2.84181e-19
 118.8000000       2.85142e-19       2.85142e-19
 118.9000000       2.86102e-19       2.86102e-19
 119.0000000       2.87063e-19       2.87063e-19
 119.1000000       2.88024e-19       2.88024e-19
 119.2000000       2.88984e-19       2.88984e-19
 119.3000000       2.89945e-19       2.89945e-19
 119.4000000       2.90906e-19       2.90906e-19
 119.5000000       2.91866e-19       2.91866e-19
 119.6000000       2.92827e-19       2.92827e-19
 119.7000000       2.93788e-19       2.93788e-19
 119.8000000       2.94748e-19       2.94748e-19
 119.9000000       2.95709e-19       2.95709e-19
 120.0000000       2.96670e-19       2.96670e-19
 120.1000000       2.97630e-19       2.97630e-19
 120.2000000       2.98591e-19       2.98591e-19
 120.3000000       2.99552e-19       2.99552e-19
 120.4000000       3.00512e-19       3.00512e-19
 120.5000000       3.01473e-19       3.01473e-19
 120.6000000       3.02434e-19       3.02434e-19
 120.7000000       3.03394e-19       3.03394e-19
 120.8000000       3.04355e-19       3.04355e-19
 120.9000000       3.05316e-19       3.05316e-19
 121.0000000       3.06276e-19       3.06276e-19
 121.1000000       3.07237e-19       3.07237e-19
 121.2000000       3.08198e-19       3.08198e-19
 121.3000000       3.09158e-19       3.09158e-19
 121.4000000       3.10119e-19       3.10119e-19
 121.5000000       3.11080e-19       3.11080e-19
 121.6000000       3.12040e-19       3.12040e-19
 121.7000000       3.13001e-19       3.13001e-19
 121.8000000       3.13962e-19       3.13962e-19
 121.9000000       3.14922e-19       3.14922e-19
 122.0000000       3.15883e-19       3.15883e-19
 122.1000000       3.16844e-19       3.16844e-19
 122.2000000       3.17804e-19       3.17804e-19
 122.3000000       3.18765e-19       3.18765e-19
 122.4000000       3.19726e-19       3.19726e-19
 122.5000000       3.20686e-19       3.20686e-19
 122.6000000       3.21647e-19       3.21647e-19
 122.7000000       3.22608e-19       3.22608e-19
 122.8000000       3.23568e-19       3.23568e-19
 122.9000000       3.24529e-19       3.24529e-19
 123.0000000       3.25489e-19       3.25489e-19
 123.1000000       3.26450e-19       3.26450e-19
 123.2000000       3.27411e-19       3.27411e-19
 123.3000000       3.28371e-19       3.28371e-19
 123.4000000       3.29332e-19       3.29332e-19
 123.5000000       3.30293e-19       3.30293e-19
 123.6000000       3.31253e-19       3.31253e-19
 123.7000000       3.32214e-19       3.32214e-19
 123.8000000       3.33175e-19       3.33175e-19
 123.9000000       3.34135e-19       3.34135e-19
 124.0000000       3.35531e-19       3.35531e-19
 124.1000000       3.38715e-19       3.38715e-19
 124.2000000       3.42092e-19       3.42092e-19
 124.3000000       3.45468e-19       3.45468e-19
 124.4000000       3.48845e-19       3.48845e-19
 124.5000000       3.52222e-19       3.52222e-19
 124.6000000       3.55599e-19       3.55599e-19
 124.7000000       3.58976e-19       3.58976e-19
 124.8000000       3.62353e-19       3.62353e-19
 124.9000000       3.65730e-19       3.65730e-19
 125.0000000       3.69107e-19       3.69107e-19
 125.1000000       3.72484e-19       3.72484e-19
 125.2000000       3.75861e-19       3.75861e-19
 125.3000000       3.79237e-19       3.79237e-19
 125.4000000       3.82614e-19       3.82614e-19
 125.5000000       3.85991e-19       3.85991e-19
 125.6000000       3.89368e-19       3.89368e-19
 125.7000000       3.92745e-19       3.92745e-19
 125.8000000       3.96122e-19       3.96122e-19
 125.9000000       3.99499e-19       3.99499e-19
 126.0000000       4.02876e-19       4.02876e-19
 126.1000000       4.06253e-19       4.06253e-19
 126.2000000       4.09630e-19       4.09630e-19
 126.3000000       4.13007e-19       4.13007e-19
 126.4000000       4.16383e-19       4.16383e-19
 126.5000000       4.19760e-19       4.19760e-19
 126.6000000       4.23137e-19       4.23137e-19
 126.7000000       4.26514e-19       4.26514e-19
 126.8000000       4.29891e-19       4.29891e-19
 126.9000000       4.33268e-19       4.33268e-19
 127.0000000       4.36645e-19       4.36645e-19
 127.1000000       4.40022e-19       4.40022e-19
 127.2000000       4.43399e-19       4.43399e-19
 127.3000000       4.46776e-19       4.46776e-19
 127.4000000       4.50153e-19       4.50153e-19
 127.5000000       4.53529e-19       4.53529e-19
 127.6000000       4.56906e-19       4.56906e-19
 127.7000000       4.60283e-19       4.60283e-19
 127.8000000       4.63660e-19       4.63660e-19
 127.9000000       4.67037e-19       4.67037e-19
 128.0000000       4.70414e-19       4.70414e-19
 128.1000000       4.73791e-19       4.73791e-19
 128.2000000       4.77168e-19       4.77168e-19
 128.3000000       4.80545e-19       4.80545e-19
 128.4000000       4.83922e-19       4.83922e-19
 128.5000000       4.87298e-19       4.87298e-19
 128.6000000       4.90675e-19       4.90675e-19
 128.7000000       4.94052e-19       4.94052e-19
 128.8000000       4.97429e-19       4.97429e-19
 128.9000000       5.00806e-19       5.00806e-19
 129.0000000       5.04183e-19       5.04183e-19
 129.1000000       5.07560e-19       5.07560e-19
 129.2000000       5.10937e-19       5.10937e-19
 129.3000000       5.14314e-19       5.14314e-19
 129.4000000       5.17691e-19       5.17691e-19
 129.5000000       5.21068e-19       5.21068e-19
 129.6000000       5.24444e-19       5.24444e-19
 129.7000000       5.27821e-19       5.27821e-19
 129.8000000       5.31198e-19       5.31198e-19
 129.9000000       5.34575e-19       5.34575e-19
 130.0000000       5.37952e-19       5.37952e-19
 130.1000000       5.41329e-19       5.41329e-19
 130.2000000       5.44706e-19       5.44706e-19
 130.3000000       5.48083e-19       5.48083e-19
 130.4000000       5.51460e-19       5.51460e-19
 130.5000000       5.54837e-19       5.54837e-19
 130.6000000       5.58214e-19       5.58214e-19
 130.7000000       5.61590e-19       5.61590e-19
 130.8000000       5.64967e-19       5.64967e-19
 130.9000000       5.68344e-19       5.68344e-19
 131.0000000       5.71721e-19       5.71721e-19
 131.1000000       5.75098e-19       5.75098e-19
 131.2000000       5.78475e-19       5.78475e-19
 131.3000000       5.81852e-19       5.81852e-19
 131.4000000       5.85229e-19       5.85229e-19
 131.5000000       5.88606e-19       5.88606e-19
 131.6000000       5.91983e-19       5.91983e-19
 131.7000000       5.95359e-19       5.95359e-19
 131.8000000       5.98736e-19       5.98736e-19
 131.9000000       6.02113e-19       6.02113e-19
 132.0000000       6.05490e-19       6.05490e-19
 132.1000000       6.08867e-19       6.08867e-19
 132.2000000       6.12244e-19       6.12244e-19
 132.3000000       6.15621e-19       6.15621e-19
 132.4000000       6.18998e-19       6.18998e-19
 132.5000000       6.22375e-19       6.22375e-19
 132.6000000       6.25752e-19       6.25752e-19
 132.7000000       6.29129e-19       6.29129e-19
 132.8000000       6.32505e-19       6.32505e-19
 132.9000000       6.35882e-19       6.35882e-19
 133.0000000       6.39259e-19       6.39259e-19
 133.1000000       6.42636e-19       6.42636e-19
 133.2000000       6.46013e-19       6.46013e-19
 133.3000000       6.49390e-19       6.49390e-19
 133.4000000       6.52767e-19       6.52767e-19
 133.5000000       6.56144e-19       6.56144e-19
 133.6000000       6.59521e-19       6.59521e-19
 133.7000000       6.62898e-19       6.62898e-19
 133.8000000       6.66275e-19       6.66275e-19
 133.9000000       6.69651e-19       6.69651e-19
 134.0000000       6.73028e-19       6.73028e-19
 134.1000000       6.76405e-19       6.76405e-19
 134.2000000       6.79782e-19       6.79782e-19
 134.3000000       6.83159e-19       6.83159e-19
 134.4000000       6.86536e-19       6.86536e-19
 134.5000000       6.89913e-19       6.89913e-19
 134.6000000       6.93290e-19       6.93290e-19
 134.7000000       6.96667e-19       6.96667e-19
 134.8000000       7.00044e-19       7.00044e-19
 134.9000000       7.03420e-19       7.03420e-19
 135.0000000       7.06797e-19       7.06797e-19
 135.1000000       7.10174e-19       7.10174e-19
 135.2000000       7.13551e-19       7.13551e-19
 135.3000000       7.16928e-19       7.16928e-19
 135.4000000       7.20305e-19       7.20305e-19
 135.5000000       7.23682e-19       7.23682e-19
 135.6000000       7.27059e-19       7.27059e-19
 135.7000000       7.30436e-19       7.30436e-19
 135.8000000       7.33813e-19       7.33813e-19
 135.9000000       7.37190e-19       7.37190e-19
 136.0000000       7.40566e-19       7.40566e-19
 136.1000000       7.43943e-19       7.43943e-19
 136.2000000       7.47320e-19       7.47320e-19
 136.3000000       7.50697e-19       7.50697e-19
 136.4000000       7.54074e-19       7.54074e-19
 136.5000000       7.57451e-19       7.57451e-19
 136.6000000       7.60828e-19       7.60828e-19
 136.7000000       7.64205e-19       7.64205e-19
 136.8000000       7.67582e-19       7.67582e-19
 136.9000000       7.70959e-19       7.70959e-19
 137.0000000       7.74336e-19       7.74336e-19
 137.1000000       7.77712e-19       7.77712e-19
 137.2000000       7.81089e-19       7.81089e-19
 137.3000000       7.84466e-19       7.84466e-19
 137.4000000       7.87843e-19       7.87843e-19
 137.5000000       7.91220e-19       7.91220e-19
 137.6000000       7.94597e-19       7.94597e-19
 137.7000000       7.97974e-19       7.97974e-19
 137.8000000       8.02382e-19       8.02382e-19
 137.9000000       8.08293e-19       8.08293e-19
 138.0000000       8.14216e-19       8.14216e-19
 138.1000000       8.20139e-19       8.20139e-19
 138.2000000       8.26063e-19       8.26063e-19
 138.3000000       8.31986e-19       8.31986e-19
 138.4000000       8.37909e-19       8.37909e-19
 138.5000000       8.43833e-19       8.43833e-19
 138.6000000       8.49756e-19       8.49756e-19
 138.7000000       8.55679e-19       8.55679e-19
 138.8000000       8.61603e-19       8.61603e-19
 138.9000000       8.67526e-19       8.67526e-19
 139.0000000       8.73449e-19       8.73449e-19
 139.1000000       8.79373e-19       8.79373e-19
 139.2000000       8.85296e-19       8.85296e-19
 139.3000000       8.91220e-19       8.91220e-19
 139.4000000       8.97143e-19       8.97143e-19
 139.5000000       9.03066e-19       9.03066e-19
 139.6000000       9.08990e-19       9.08990e-19
 139.7000000       9.14913e-19       9.14913e-19
 139.8000000       9.20836e-19       9.20836e-19
 139.9000000       9.26760e-19       9.26760e-19
 140.0000000       9.32683e-19       9.32683e-19
 140.1000000       9.38606e-19       9.38606e-19
 140.2000000       9.44530e-19       9.44530e-19
 140.3000000       9.50453e-19       9.50453e-19
 140.4000000       9.56376e-19       9.56376e-19
 140.5000000       9.62300e-19       9.62300e-19
 140.6000000       9.68223e-19       9.68223e-19
 140.7000000       9.74146e-19       9.74146e-19
 140.8000000       9.80070e-19       9.80070e-19
 140.9000000       9.85993e-19       9.85993e-19
 141.0000000       9.91916e-19       9.91916e-19
 141.1000000       9.97840e-19       9.97840e-19
 141.2000000       1.00376e-18       1.00376e-18
 141.3000000       1.00969e-18       1.00969e-18
 141.4000000       1.01561e-18       1.01561e-18
 141.5000000       1.02153e-18       1.02153e-18
 141.6000000       1.02746e-18       1.02746e-18
 141.7000000       1.03338e-18       1.03338e-18
 141.8000000       1.03930e-18       1.03930e-18
 141.9000000       1.04523e-18       1.04523e-18
 142.0000000       1.05115e-18       1.05115e-18
 142.1000000       1.05707e-18       1.05707e-18
 142.2000000       1.06300e-18       1.06300e-18
 142.3000000       1.06892e-18       1.06892e-18
 142.4000000       1.07484e-18       1.07484e-18
 142.5000000       1.08077e-18       1.08077e-18
 142.6000000       1.08669e-18       1.08669e-18
 142.7000000       1.09261e-18       1.09261e-18
 142.8000000       1.09854e-18       1.09854e-18
 142.9000000       1.10446e-18       1.10446e-18
 143.0000000       1.11038e-18       1.11038e-18
 143.1000000       1.11631e-18       1.11631e-18
 143.2000000       1.12223e-18       1.12223e-18
 143.3000000       1.12815e-18       1.12815e-18
 143.4000000       1.13408e-18       1.13408e-18
 143.5000000       1.14000e-18       1.14000e-18
 143.6000000       1.14592e-18       1.14592e-18
 143.7000000       1.15185e-18       1.15185e-18
 143.8000000       1.15777e-18       1.15777e-18
 143.9000000       1.16369e-18       1.16369e-18
 144.0000000       1.16962e-18       1.16962e-18
 144.1000000       1.17554e-18       1.17554e-18
 144.2000000       1.18146e-18       1.18146e-18
 144.3000000       1.18739e-18       1.18739e-18
 144.4000000       1.19331e-18       1.19331e-18
 144.5000000       1.19923e-18       1.19923e-18
 144.6000000       1.20516e-18       1.20516e-18
 144.7000000       1.21108e-18       1.21108e-18
 144.8000000       1.21700e-18       1.21700e-18
 144.9000000       1.22293e-18       1.22293e-18
 145.0000000       1.22885e-18       1.22885e-18
 145.1000000       1.23477e-18       1.23477e-18
 145.2000000       1.24070e-18       1.24070e-18
 145.3000000       1.24662e-18       1.24662e-18
 145.4000000       1.25254e-18       1.25254e-18
 145.5000000       1.25847e-18       1.25847e-18
 145.6000000       1.26439e-18       1.26439e-18
 145.7000000       1.27031e-18       1.27031e-18
 145.8000000       1.27624e-18       1.27624e-18
 145.9000000       1.28216e-18       1.28216e-18
 146.0000000       1.28808e-18       1.28808e-18
 146.1000000       1.29401e-18       1.29401e-18
 146.2000000       1.29993e-18       1.29993e-18
 146.3000000       1.30585e-18       1.30585e-18
 146.4000000       1.31178e-18       1.31178e-18
 146.5000000       1.31770e-18       1.31770e-18
 146.6000000       1.32362e-18       1.32362e-18
 146.7000000       1.32955e-18       1.32955e-18
 146.8000000       1.33547e-18       1.33547e-18
 146.9000000       1.34139e-18       1.34139e-18
 147.0000000       1.34732e-18       1.34732e-18
 147.1000000       1.35324e-18       1.35324e-18
 147.2000000       1.35916e-18       1.35916e-18
 147.3000000       1.36509e-18       1.36509e-18
 147.4000000       1.37101e-18       1.37101e-18
 147.5000000       1.37693e-18       1.37693e-18
 147.6000000       1.38286e-18       1.38286e-18
 147.7000000       1.38878e-18       1.38878e-18
 147.8000000       1.39470e-18       1.39470e-18
 147.9000000       1.40063e-18       1.40063e-18
 148.0000000       1.40655e-18       1.40655e-18
 148.1000000       1.41247e-18       1.41247e-18
 148.2000000       1.41840e-18       1.41840e-18
 148.3000000       1.42432e-18       1.42432e-18
 148.4000000       1.43024e-18       1.43024e-18
 148.5000000       1.43617e-18       1.43617e-18
 148.6000000       1.44209e-18       1.44209e-18
 148.7000000       1.44801e-18       1.44801e-18
 148.8000000       1.45394e-18       1.45394e-18
 148.9000000       1.45986e-18       1.45986e-18
 149.0000000       1.46578e-18       1.46578e-18
 149.1000000       1.47171e-18       1.47171e-18
 149.2000000       1.47763e-18       1.47763e-18
 149.3000000       1.48355e-18       1.48355e-18
 149.4000000       1.48948e-18       1.48948e-18
 149.5000000       1.49540e-18       1.49540e-18
 149.6000000       1.50132e-18       1.50132e-18
 149.7000000       1.50725e-18       1.50725e-18
 149.8000000       1.51317e-18       1.51317e-18
 149.9000000       1.51909e-18       1.51909e-18
